__check_pad3 = .init:0x80004000; // type:function size:0x28 scope:local
update___10dCsr_mng_cFv = .text:0x800073D4; // type:function size:0x1D0 scope:global align:4
releaseCsr___10dCsr_mng_cFPQ210dCsr_mng_c5csr_c = .text:0x800075A4; // type:function size:0x68 scope:global align:4
insideObjReleaseCheck___10dCsr_mng_cFv = .text:0x8000760C; // type:function size:0x60 scope:global align:4
create__10dCsr_mng_cFv = .text:0x8000766C; // type:function size:0x54 scope:global align:4
update__10dCsr_mng_cFv = .text:0x800076C0; // type:function size:0x8 scope:global align:4
entryCsr__10dCsr_mng_cFPQ210dCsr_mng_c5csr_c = .text:0x800076C8; // type:function size:0x3C scope:global align:4
releaseCsr__10dCsr_mng_cFPQ210dCsr_mng_c5csr_c = .text:0x80007704; // type:function size:0xC scope:global align:4
entryObj__10dCsr_mng_cFPQ210dCsr_mng_c5obj_c = .text:0x80007710; // type:function size:0x10 scope:global align:4
releaseObj__10dCsr_mng_cFPQ210dCsr_mng_c5obj_c = .text:0x80007720; // type:function size:0x34 scope:global align:4
releaseObj__10dCsr_mng_cFUs = .text:0x80007754; // type:function size:0x34 scope:global align:4
onCsr__10dCsr_mng_cFv = .text:0x80007788; // type:function size:0x10 scope:global align:4
offCsr__10dCsr_mng_cFv = .text:0x80007798; // type:function size:0x10 scope:global align:4
set__Q210dCsr_mng_c6node_cFUcUcUs = .text:0x800077A8; // type:function size:0x44 scope:global align:4
entry__Q210dCsr_mng_c6list_cFPQ210dCsr_mng_c6node_c = .text:0x800077EC; // type:function size:0x9C scope:global align:4
release__Q210dCsr_mng_c6list_cFPQ210dCsr_mng_c6node_c = .text:0x80007888; // type:function size:0x80 scope:global align:4
release__Q210dCsr_mng_c6list_cFUs = .text:0x80007908; // type:function size:0x68 scope:global align:4
isEntry__Q210dCsr_mng_c6list_cCFPCQ210dCsr_mng_c6node_c = .text:0x80007970; // type:function size:0x2C scope:global align:4
__dt__Q210dCsr_mng_c8bloObj_cFv = .text:0x8000799C; // type:function size:0x88 scope:global align:4
isInside__Q210dCsr_mng_c8bloObj_cFss = .text:0x80007A24; // type:function size:0xD0 scope:global align:4
create__Q210dCsr_mng_c8bloObj_cFP9J2DScreenUsUcUc = .text:0x80007AF4; // type:function size:0xC4 scope:global align:4
calc__Q210dCsr_mng_c8bloObj_cFv = .text:0x80007BB8; // type:function size:0x100 scope:global align:4
__as__3VecFRC3Vec = .text:0x80007CB8; // type:function size:0x1C scope:global align:4
nullSkip__FPc = .text:0x80007CD4; // type:function size:0x18 scope:global align:4
calcPaneObjNum__Q210dCsr_mng_c8bloObj_cFP7J2DPane = .text:0x80007CEC; // type:function size:0xAC scope:global align:4
createPaneObj__Q210dCsr_mng_c8bloObj_cFPPQ310dCsr_mng_c8bloObj_c9paneObj_cP7J2DPane = .text:0x80007D98; // type:function size:0xB8 scope:global align:4
isInside__Q210dCsr_mng_c7ccObj_cFss = .text:0x80007E50; // type:function size:0x174 scope:global align:4
set__Q210dCsr_mng_c7ccObj_cFUsUcUc = .text:0x80007FC4; // type:function size:0x14 scope:global align:4
__dt__Q210dCsr_mng_c5csr_cFv = .text:0x80007FD8; // type:function size:0x70 scope:global align:4
set__Q210dCsr_mng_c5csr_cFPQ213mDoGph_gInf_c5csr_cUsUcUc = .text:0x80008048; // type:function size:0x60 scope:global align:4
__dt__Q210dCsr_mng_c7ccObj_cFv = .text:0x800080A8; // type:function size:0x40 scope:global align:4
isPointer__Q213mDoGph_gInf_c5csr_cFv = .text:0x800080E8; // type:function size:0x8 scope:global align:4
__dt__Q210dCsr_mng_c6list_cFv = .text:0x800080F0; // type:function size:0x40 scope:global align:4
__dt__Q310dCsr_mng_c8bloObj_c9paneObj_cFv = .text:0x80008130; // type:function size:0x40 scope:global align:4
__ct__Q310dCsr_mng_c8bloObj_c9paneObj_cFv = .text:0x80008170; // type:function size:0x28 scope:global align:4
signature__Q210dCsr_mng_c7ccObj_cCFv = .text:0x80008198; // type:function size:0xC scope:global align:4
signature__Q210dCsr_mng_c8bloObj_cCFv = .text:0x800081A4; // type:function size:0xC scope:global align:4
__pp__25JSUTreeIterator<7J2DPane>Fv = .text:0x800081B0; // type:function size:0x1C scope:global align:4
__dt__4cXyzFv = .text:0x800081CC; // type:function size:0x40 scope:global align:4
CheckHeap1__9HeapCheckFv = .text:0x8000820C; // type:function size:0x64 scope:global align:4
countUsed__FP10JKRExpHeap = .text:0x80008270; // type:function size:0x50 scope:global align:4
heapDisplay__9HeapCheckCFv = .text:0x800082C0; // type:function size:0x1BC scope:global align:4
LOAD_COPYDATE__FPv = .text:0x8000847C; // type:function size:0x78 scope:global align:4
main01__Fv = .text:0x800084F4; // type:function size:0x7F8 scope:global align:4
setHeap__9HeapCheckFP10JKRExpHeap = .text:0x80008CEC; // type:function size:0x18 scope:global align:4
main = .text:0x80008D04; // type:function size:0x204 scope:global align:4
__sinit_\m_Do_main_cpp = .text:0x80008F08; // type:function size:0xDC scope:global align:4
__ct__9HeapCheckFP10JKRExpHeapPCcPCc = .text:0x80008FE4; // type:function size:0x38 scope:global align:4
dump_sort__7JKRHeapFv = .text:0x8000901C; // type:function size:0x8 scope:global align:4
OSAttention = .text:0x80009024; // type:function size:0x8C scope:global align:4
OSReportDisable = .text:0x800090B0; // type:function size:0xC scope:global align:4
OSReportEnable = .text:0x800090BC; // type:function size:0xC scope:global align:4
OSReportInit__Fv = .text:0x800090C8; // type:function size:0x18 scope:global align:4
mDoPrintf_VReport = .text:0x800090E0; // type:function size:0x100 scope:global align:4
OSReport = .text:0x800091E0; // type:function size:0x8C scope:global align:4
OSReport_FatalError = .text:0x8000926C; // type:function size:0xE8 scope:global align:4
OSReport_Error = .text:0x80009354; // type:function size:0xF0 scope:global align:4
OSReport_Warning = .text:0x80009444; // type:function size:0xF0 scope:global align:4
OSReport_System = .text:0x80009534; // type:function size:0xA8 scope:global align:4
OSPanic = .text:0x800095DC; // type:function size:0x128 scope:global align:4
mDoAud_Create__Fv = .text:0x80009704; // type:function size:0x27C scope:global align:4
mDoAud_Execute__Fv = .text:0x80009980; // type:function size:0x5C scope:global align:4
mDoAud_setSceneName__FPCcll = .text:0x800099DC; // type:function size:0x1C scope:global align:4
mDoAud_load1stDynamicWave__Fv = .text:0x800099F8; // type:function size:0x2C scope:global align:4
mDoAud_setFadeOutStart__FUc = .text:0x80009A24; // type:function size:0x10 scope:global align:4
mDoAud_setFadeInStart__FUc = .text:0x80009A34; // type:function size:0x10 scope:global align:4
mDoAud_resetProcess__Fv = .text:0x80009A44; // type:function size:0x40 scope:global align:4
mDoAud_resetRecover__Fv = .text:0x80009A84; // type:function size:0x54 scope:global align:4
__sinit_\m_Do_audio_cpp = .text:0x80009AD8; // type:function size:0x48 scope:global align:4
__ct__17mDoAud_zelAudio_cFv = .text:0x80009B20; // type:function size:0x3C scope:global align:4
__dt__10Z2AudioMgrFv = .text:0x80009B5C; // type:function size:0x35C scope:global align:4
__dt__14Z2SoundStarterFv = .text:0x80009EB8; // type:function size:0x80 scope:global align:4
__dt__14JAISoundHandleFv = .text:0x80009F38; // type:function size:0x54 scope:global align:4
__dt__16JAISeCategoryMgrFv = .text:0x80009F8C; // type:function size:0x6C scope:global align:4
__dt__12Z2MultiSeObjFv = .text:0x80009FF8; // type:function size:0x58 scope:global align:4
__dt__17mDoAud_zelAudio_cFv = .text:0x8000A050; // type:function size:0x58 scope:global align:4
create__8mDoCPd_cFv = .text:0x8000A0A8; // type:function size:0x128 scope:global align:4
read__8mDoCPd_cFv = .text:0x8000A1D0; // type:function size:0xE0 scope:global align:4
convert__8mDoCPd_cFP27interface_of_controller_padP10JUTGamePad = .text:0x8000A2B0; // type:function size:0xBC scope:global align:4
LRlockCheck__8mDoCPd_cFP27interface_of_controller_pad = .text:0x8000A36C; // type:function size:0xA4 scope:global align:4
recalibrate__8mDoCPd_cFv = .text:0x8000A410; // type:function size:0x28 scope:global align:4
mDoCPd_ANALOG_CONV__FUcRf = .text:0x8000A438; // type:function size:0x40 scope:global align:4
mDoCPd_TRIGGER_CONV__FUcRf = .text:0x8000A478; // type:function size:0x40 scope:global align:4
clean__Q36mReCPd3Pad3AccFv = .text:0x8000A4B8; // type:function size:0xBC scope:global align:4
changeStts__Q36mReCPd3Pad3AccFUlb = .text:0x8000A574; // type:function size:0x60 scope:global align:4
calcSwingVec__Q36mReCPd3Pad3AccFv = .text:0x8000A5D4; // type:function size:0x14C scope:global align:4
calcSttsRem__Q36mReCPd3Pad3AccFv = .text:0x8000A720; // type:function size:0x7E4 scope:global align:4
calcSttsFs__Q36mReCPd3Pad3AccFv = .text:0x8000AF04; // type:function size:0x93C scope:global align:4
clean__Q26mReCPd3PadFv = .text:0x8000B840; // type:function size:0x114 scope:global align:4
cleanOneTime__Q26mReCPd3PadFv = .text:0x8000B954; // type:function size:0x1C scope:global align:4
copyRemAcc__Q26mReCPd3PadFv = .text:0x8000B970; // type:function size:0x13C scope:global align:4
copyFSAcc__Q26mReCPd3PadFv = .text:0x8000BAAC; // type:function size:0x13C scope:global align:4
cleanTrig__Q26mReCPd3PadFv = .text:0x8000BBE8; // type:function size:0x2C scope:global align:4
cleanHold__Q26mReCPd3PadFv = .text:0x8000BC14; // type:function size:0x24 scope:global align:4
cleanRelease__Q26mReCPd3PadFv = .text:0x8000BC38; // type:function size:0x24 scope:global align:4
clearUpDown__Q26mReCPd3PadFv = .text:0x8000BC5C; // type:function size:0x44 scope:global align:4
calcDpdBox__Q26mReCPd3PadFP4Vec2P4Vec2ff = .text:0x8000BCA0; // type:function size:0x204 scope:global align:4
__as__4Vec2FRC4Vec2 = .text:0x8000BEA4; // type:function size:0x14 scope:global align:4
calcDpdOld__Q26mReCPd3PadFv = .text:0x8000BEB8; // type:function size:0x188 scope:global align:4
enableDpd__6mReCPdFUl = .text:0x8000C040; // type:function size:0x4 scope:global align:4
disableDpd__6mReCPdFUl = .text:0x8000C044; // type:function size:0x4 scope:global align:4
calcDpd2DPos__Q26mReCPd3PadFv = .text:0x8000C048; // type:function size:0xD8 scope:global align:4
calcDpdRatioPos__Q26mReCPd3PadFv = .text:0x8000C120; // type:function size:0x24 scope:global align:4
calcDpdPlayCirPos__Q26mReCPd3PadFv = .text:0x8000C144; // type:function size:0x190 scope:global align:4
calcDpdPlayBoxPos__Q26mReCPd3PadFv = .text:0x8000C2D4; // type:function size:0x154 scope:global align:4
onConnect__6mReCPdFUl = .text:0x8000C428; // type:function size:0x20 scope:global align:4
l_mReCPd_extensionCallback__Fll = .text:0x8000C448; // type:function size:0x54 scope:global align:4
setExtensionCallback__6mReCPdFv = .text:0x8000C49C; // type:function size:0x10 scope:global align:4
l_mReCPd_connectCallback__Fll = .text:0x8000C4AC; // type:function size:0x5C scope:global align:4
l_mReCPd_connectCallbackForDisconnect__Fll = .text:0x8000C508; // type:function size:0x24 scope:global align:4
onGetInfoAsync__6mReCPdFUl = .text:0x8000C52C; // type:function size:0x24 scope:global align:4
wpad_ok__Fv = .text:0x8000C550; // type:function size:0x40 scope:global align:4
wpad_alloc__FUl = .text:0x8000C590; // type:function size:0x4C scope:global align:4
wpad_free__FPv = .text:0x8000C5DC; // type:function size:0x60 scope:global align:4
create__6mReCPdFv = .text:0x8000C63C; // type:function size:0x138 scope:global align:4
startMoterWave__6mReCPdFPQ26mReCPd11motorWave_tPUcb = .text:0x8000C774; // type:function size:0x28 scope:global align:4
startMoterWave__6mReCPdFiPUcb = .text:0x8000C79C; // type:function size:0x14 scope:global align:4
stopMoterWave__6mReCPdFPQ26mReCPd11motorWave_t = .text:0x8000C7B0; // type:function size:0x20 scope:global align:4
stopMoterWave__6mReCPdFi = .text:0x8000C7D0; // type:function size:0x14 scope:global align:4
updateMoterWave__6mReCPdFv = .text:0x8000C7E4; // type:function size:0xC8 scope:global align:4
stopMoter__6mReCPdFv = .text:0x8000C8AC; // type:function size:0x40 scope:global align:4
getLowBat__6mReCPdFUl = .text:0x8000C8EC; // type:function size:0x18 scope:global align:4
setLowBat__6mReCPdFUli = .text:0x8000C904; // type:function size:0x18 scope:global align:4
onLowBatChk__6mReCPdFUl = .text:0x8000C91C; // type:function size:0x1C scope:global align:4
mReCPd_getInfoAsync__Fll = .text:0x8000C938; // type:function size:0x4 scope:global align:4
procNoData__6mReCPdFUl = .text:0x8000C93C; // type:function size:0x9C scope:global align:4
read__6mReCPdFv = .text:0x8000C9D8; // type:function size:0x78C scope:global align:4
calibrateDist__6mReCPdFi = .text:0x8000D164; // type:function size:0x1E0 scope:global align:4
getDpd2DPos__6mReCPdFUl = .text:0x8000D344; // type:function size:0x18 scope:global align:4
getDpdRatioPos__6mReCPdFUl = .text:0x8000D35C; // type:function size:0x18 scope:global align:4
getDpdPlayBoxPos__6mReCPdFUl = .text:0x8000D374; // type:function size:0x18 scope:global align:4
chkDpdOk__6mReCPdFUl = .text:0x8000D38C; // type:function size:0x8 scope:global align:4
chkDpdValid__6mReCPdFUl = .text:0x8000D394; // type:function size:0x34 scope:global align:4
chkDpdPosIn__6mReCPdFUl = .text:0x8000D3C8; // type:function size:0xE0 scope:global align:4
getKPADAcc__6mReCPdFUlP3Veci = .text:0x8000D4A8; // type:function size:0x54 scope:global align:4
getAngleXy__6mReCPdFUl = .text:0x8000D4FC; // type:function size:0x68 scope:global align:4
getAngleZy__6mReCPdFUl = .text:0x8000D564; // type:function size:0x68 scope:global align:4
getKPADAccValue__6mReCPdFUli = .text:0x8000D5CC; // type:function size:0x48 scope:global align:4
getKPADAccValueMax__6mReCPdFUl = .text:0x8000D614; // type:function size:0x98 scope:global align:4
getKPADAccSpeed__6mReCPdFUli = .text:0x8000D6AC; // type:function size:0x48 scope:global align:4
getKPADAccSpeedMax__6mReCPdFUl = .text:0x8000D6F4; // type:function size:0x98 scope:global align:4
getKPADFSAccValue__6mReCPdFUli = .text:0x8000D78C; // type:function size:0x48 scope:global align:4
getKPADFSAccValueMax__6mReCPdFUl = .text:0x8000D7D4; // type:function size:0x98 scope:global align:4
getFSStickAngle3DRev__6mReCPdFUl = .text:0x8000D86C; // type:function size:0x18 scope:global align:4
calcUnderVec__6mReCPdFPQ36mReCPd3Pad3Accf = .text:0x8000D884; // type:function size:0x178 scope:global align:4
getHoldB__6mReCPdFUl = .text:0x8000D9FC; // type:function size:0x1C scope:global align:4
getHoldMinus__6mReCPdFUl = .text:0x8000DA18; // type:function size:0x54 scope:global align:4
getHoldPlus__6mReCPdFUl = .text:0x8000DA6C; // type:function size:0x54 scope:global align:4
getHoldZ1__6mReCPdFUl = .text:0x8000DAC0; // type:function size:0x1C scope:global align:4
getTrigB__6mReCPdFUl = .text:0x8000DADC; // type:function size:0x1C scope:global align:4
getTrigMinus__6mReCPdFUl = .text:0x8000DAF8; // type:function size:0x54 scope:global align:4
getTrigHome__6mReCPdFUl = .text:0x8000DB4C; // type:function size:0x54 scope:global align:4
getTrigPlus__6mReCPdFUl = .text:0x8000DBA0; // type:function size:0x54 scope:global align:4
getTrigZ1__6mReCPdFUl = .text:0x8000DBF4; // type:function size:0x1C scope:global align:4
chkSwingBlock__6mReCPdFUl = .text:0x8000DC10; // type:function size:0x24 scope:global align:4
getTrigSwing__6mReCPdFUl = .text:0x8000DC34; // type:function size:0x18 scope:global align:4
getSwingVec__6mReCPdFUl = .text:0x8000DC4C; // type:function size:0x18 scope:global align:4
chkSimpleProbe__6mReCPdFUl = .text:0x8000DC64; // type:function size:0x60 scope:global align:4
chkDevTypeValid__6mReCPdFUl = .text:0x8000DCC4; // type:function size:0x7C scope:global align:4
getFSTrigSwing__6mReCPdFUl = .text:0x8000DD40; // type:function size:0x18 scope:global align:4
plusCalValue__6mReCPdFv = .text:0x8000DD58; // type:function size:0x20 scope:global align:4
minusCalValue__6mReCPdFv = .text:0x8000DD78; // type:function size:0x20 scope:global align:4
cM3d_IsZero__Ff = .text:0x8000DD98; // type:function size:0x1C scope:global align:4
JMAFastSqrt__Ff = .text:0x8000DDB4; // type:function size:0x18 scope:global align:4
checkWolfHowlDemoMode__9daPy_py_cCFv = .text:0x8000DDCC; // type:function size:0x8 scope:global align:4
__as__10KPADStatusFRC10KPADStatus = .text:0x8000DDD4; // type:function size:0x100 scope:global align:4
createTimg__FUsUsUl = .text:0x8000DED4; // type:function size:0xA8 scope:global align:4
create__13mDoGph_gInf_cFv = .text:0x8000DF7C; // type:function size:0x180 scope:global align:4
beginRender__13mDoGph_gInf_cFv = .text:0x8000E0FC; // type:function size:0x7C scope:global align:4
resetDimming__13mDoGph_gInf_cFv = .text:0x8000E178; // type:function size:0x8 scope:global align:4
fadeOut__13mDoGph_gInf_cFfR8_GXColor = .text:0x8000E180; // type:function size:0x64 scope:global align:4
fadeOut_f__13mDoGph_gInf_cFfR8_GXColor = .text:0x8000E1E4; // type:function size:0x64 scope:global align:4
onBlure__13mDoGph_gInf_cFv = .text:0x8000E248; // type:function size:0x1C scope:global align:4
onBlure__13mDoGph_gInf_cFPA4_Cf = .text:0x8000E264; // type:function size:0x14 scope:global align:4
fadeOut__13mDoGph_gInf_cFf = .text:0x8000E278; // type:function size:0x8 scope:global align:4
darwFilter__F8_GXColor = .text:0x8000E280; // type:function size:0x274 scope:global align:4
calcFade__13mDoGph_gInf_cFv = .text:0x8000E4F4; // type:function size:0x10C scope:global align:4
init__Q213mDoGph_gInf_c5csr_cFff = .text:0x8000E600; // type:function size:0x60 scope:global align:4
__as__4cXyzFRC4cXyz = .text:0x8000E660; // type:function size:0x1C scope:global align:4
beforeDraw__Q213mDoGph_gInf_c5csr_cFff = .text:0x8000E67C; // type:function size:0x94 scope:global align:4
particleExecute__Q213mDoGph_gInf_c5csr_cFv = .text:0x8000E710; // type:function size:0x14 scope:global align:4
setTvSize__13mDoGph_gInf_cFv = .text:0x8000E724; // type:function size:0x108 scope:global align:4
onWideZoom__13mDoGph_gInf_cFv = .text:0x8000E82C; // type:function size:0xC scope:global align:4
offWideZoom__13mDoGph_gInf_cFv = .text:0x8000E838; // type:function size:0xC scope:global align:4
isWideZoom__13mDoGph_gInf_cFv = .text:0x8000E844; // type:function size:0x24 scope:global align:4
setWideZoomProjection__13mDoGph_gInf_cFRA4_A4_f = .text:0x8000E868; // type:function size:0x120 scope:global align:4
